,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,updown,symbol,genename,ensembl,refseq,entrezid,GO
214,FBgn0011227,1938.56563320534,1.20084130138357,0.224100773984702,5.35848796963794,8.39213236544436e-08,4.02071306675939e-06,1,ox,oxen,FBgn0011227,NM_057637,45401,GO:0005750|GO:0005750|GO:0006122|GO:0006122
215,FBgn0012042,3472.50107731338,3.52425213094748,1.22673181185327,2.87287905709664,0.00406749796985898,0.0346356172219043,1,AttA,Attacin-A,FBgn0012042,NM_079021,36636,GO:0002213|GO:0005615|GO:0006959|GO:0019731|GO:0050829|GO:0050829|GO:0050829|GO:0050830|GO:0055093
216,FBgn0013681,5615.00044238011,1.63431457020079,0.204799581708264,7.98006791111938,1.46252801050577e-15,3.67512395782807e-13,1,ND3,mitochondrial NADH-ubiquinone oxidoreductase chain 3,FBgn0013681,YP_009047272,19893542,GO:0005747|GO:0005747|GO:0008137|GO:0030964
217,FBgn0013689,143.535159456967,1.26032080402115,0.189104277362781,6.6646869208745,2.65230141145695e-11,2.91587386422048e-09,1,NA,NA,FBgn0013689,NA,NA,NA
218,FBgn0013697,370.722881162304,1.83277686556223,0.205856452247843,8.90317911121693,5.42695026237241e-19,2.67288154322366e-16,1,NA,NA,FBgn0013697,NA,NA,NA
219,FBgn0013700,43.8261793739763,1.10891931096955,0.327300646007664,3.38807553390403,0.000703848781453685,0.00900289294991635,1,NA,NA,FBgn0013700,NA,NA,NA
220,FBgn0013701,17.0219798123096,1.58670379603552,0.574464077569059,2.76205920960267,0.00574380610768765,0.0448184313079582,1,NA,NA,FBgn0013701,NA,NA,NA
221,FBgn0013704,90.2339759309068,1.66545651262734,0.227533305479829,7.3196163924889,2.48680805932975e-13,3.73415458957649e-11,1,NA,NA,FBgn0013704,NA,NA,NA
222,FBgn0013705,15.1101024071543,1.79029777829513,0.605743814686296,2.95553621001031,0.00312126055971997,0.0285104460473532,1,NA,NA,FBgn0013705,NA,NA,NA
223,FBgn0263083,334.40628495838,1.22191635566277,0.409239957313748,2.98581879365697,0.00282820177399988,0.0262976704238728,1,CG43351,uncharacterized protein,FBgn0263083,NM_001259487,12798343,GO:0003674|GO:0005575|GO:0008150
224,FBgn0263206,10.8048840254356,1.5748488603748,0.574527796531935,2.74111865410373,0.00612303914595938,0.0468611289045946,1,CG43376,uncharacterized protein,FBgn0263206,NM_001259095,12798198,GO:0003674|GO:0005575|GO:0008150
225,FBgn0263744,13.7286430983918,1.60546270802147,0.461499210930224,3.47879838144339,0.000503667372956009,0.00699961214808955,1,NA,NA,FBgn0263744,NA,NA,NA
226,FBgn0263762,171.347517039983,8.29850761067677,1.49826619831095,5.53874045882631,3.04654739321093e-08,1.66720613567139e-06,1,CG43679,uncharacterized protein,FBgn0263762,NM_001274926,14462861,GO:0003674|GO:0005575|GO:0008150
227,FBgn0263763,46.7680373496068,9.098300815172,2.0898327216738,4.35360242990403,1.33918479264982e-05,0.000342103368296623,1,CG43680,uncharacterized protein,FBgn0263763,NM_001274928,14462862,GO:0003674|GO:0005575|GO:0008150
228,FBgn0263838,57.4705843760434,1.73845851958444,0.282986282433606,6.14326074265567,8.08444098342186e-10,6.72592715059955e-08,1,lncRNA:CR43700,long non-coding RNA:CR43700,FBgn0263838,NR_073800,14462798,NA
229,FBgn0264297,221.72706758173,1.2103160917978,0.207025753488917,5.84621029703243,5.02898208473424e-09,3.4787559780524e-07,1,CG43775,uncharacterized protein,FBgn0264297,NM_166663,37863,GO:0003674|GO:0005576|GO:0005615|GO:0008150
230,FBgn0264298,221.72706758173,1.2103160917978,0.207025753488917,5.84621029703243,5.02898208473424e-09,3.4787559780524e-07,1,CG43776,uncharacterized protein,FBgn0264298,NM_001274233,14462630,GO:0003674|GO:0005576|GO:0008150
231,FBgn0264299,221.72706758173,1.2103160917978,0.207025753488917,5.84621029703243,5.02898208473424e-09,3.4787559780524e-07,1,CG43777,uncharacterized protein,FBgn0264299,NM_001274234,14462631,GO:0003674|GO:0005576|GO:0008150
232,FBgn0264360,3226.37204803332,2.59531012287404,0.24669132807114,10.5204757020304,6.95216863749025e-26,1.71204104866835e-22,1,asRNA:CR43812,antisense RNA:CR43812,FBgn0264360,NR_073891,14462610,NA
233,FBgn0264721,172.415671706021,1.07151953823046,0.140307799221823,7.63692071412518,2.22478406154345e-14,4.41834937899751e-12,1,lncRNA:CR43989,long non-coding RNA:CR43989,FBgn0264721,NR_073923,14462847,NA
234,FBgn0264835,53.9462039543996,1.30449285934595,0.26645187148145,4.89579169436146,9.79107387093776e-07,3.64222031942165e-05,1,lncRNA:CR44043,long non-coding RNA:CR44043,FBgn0264835,NR_074072,14462346,NA
235,FBgn0264991,37.053857278488,7.42916451328973,1.7445447426621,4.25851188084357,2.05792284022713e-05,0.000495874832323223,1,CG44142,uncharacterized protein,FBgn0264991,NM_001275603,14462464,GO:0003674|GO:0005575|GO:0008150
236,FBgn0264997,20.4649853604371,1.72326607494502,0.424489886177377,4.05961633259017,4.91534143454262e-05,0.00103104938813498,1,lncRNA:CR44148,long non-coding RNA:CR44148,FBgn0264997,NR_073738,14462720,NA
237,FBgn0265046,17.6498780201552,1.13139978285718,0.399841547070692,2.82962036123062,0.00466032669986919,0.038280588829546,1,CG44163,uncharacterized protein,FBgn0265046,NM_001274202,14462623,GO:0003674|GO:0005575|GO:0008150
238,FBgn0265053,292.464142330882,1.16072951449362,0.375253415707239,3.09318840524343,0.00198018377393933,0.0201337760598802,1,asRNA:CR44168,antisense RNA:CR44168,FBgn0265053,NR_073896,14462626,NA
239,FBgn0265084,20962.4088558698,-1.15525567258938,0.126907607032421,-9.10312391513495,8.77701950748512e-20,5.40357205978322e-17,-1,CG44195,uncharacterized protein,FBgn0265084,NM_001274609,14462837,GO:0003674|GO:0005575|GO:0008150
240,FBgn0265201,162.255292664606,1.10791958618411,0.16968654057655,6.52921311507494,6.61161199388362e-11,6.95801525475975e-09,1,CG44261,uncharacterized protein,FBgn0265201,NM_001300322,19835876,GO:0003674|GO:0005575|GO:0008150
241,FBgn0265342,33.6693154698159,1.8492231947021,0.324118379258686,5.70539442697321,1.16073983987973e-08,7.07534141011836e-07,1,CG44296,uncharacterized protein,FBgn0265342,NM_001299341,19835750,GO:0005751
242,FBgn0265362,346.058562606645,1.50813260481483,0.166869642008254,9.03778893910635,1.59872687172833e-19,9.37386855790045e-17,1,CG44303,uncharacterized protein,FBgn0265362,NM_001298024,19835072,GO:0003674|GO:0005575|GO:0008150
243,FBgn0265536,90.8250900699016,1.28763290692857,0.2373059122361,5.42604646801837,5.76159651495217e-08,2.89561379137168e-06,1,asRNA:CR44386,antisense RNA:CR44386,FBgn0265536,NR_124592,19835093,NA
244,FBgn0265577,292.613411528292,3.10346156490865,1.100225014808,2.82075168546339,0.00479112733112756,0.0391201265438817,1,IBIN,Induced by Infection,FBgn0265577,NM_001382122,19835457,NA
245,FBgn0265800,12.6410026199208,1.55631282677134,0.551550664078847,2.82170420258773,0.00477692148698158,0.039030016104316,1,lncRNA:CR44589,long non-coding RNA:CR44589,FBgn0265800,NR_124212,19835932,NA
246,FBgn0265982,24.9174586905772,1.22824737797065,0.398798955462015,3.07986608577675,0.00207093686614624,0.0207926129076055,1,lncRNA:CR44761,long non-coding RNA:CR44761,FBgn0265982,NR_124702,19834852,NA
247,FBgn0266049,74.8523221415493,1.12653181355391,0.261051282865104,4.31536593572703,1.59338730133672e-05,0.000397958982583347,1,lncRNA:CR44814,long non-coding RNA:CR44814,FBgn0266049,NR_124721,19835437,NA
248,FBgn0266350,969.936751555907,-1.10961341963767,0.270415926569425,-4.10335823675235,4.07195998583349e-05,0.000881160690783265,-1,lncRNA:CR44999,long non-coding RNA:CR44999,FBgn0266350,NR_123782,19835087,NA
249,FBgn0266405,77.2798269367867,2.52406042314591,0.814918335813307,3.09731700984104,0.00195280919412567,0.0199377608683825,1,CG45045,uncharacterized protein,FBgn0266405,NM_001382125,19836048,NA
250,FBgn0266455,1446.36819259305,9.78041481443957,1.10742424951675,8.83167839128275,1.03116575746448e-18,4.60955392192418e-16,1,CG45080,uncharacterized protein,FBgn0266455,NM_001300383,19834892,GO:0003674|GO:0005575|GO:0008150
251,FBgn0266615,11.9514832550172,-1.71188840679642,0.589079002704841,-2.90604214194707,0.00366032148095594,0.0320551482183574,-1,CG45122,uncharacterized protein,FBgn0266615,NM_001300380,19835488,GO:0003674|GO:0005575|GO:0008150
252,FBgn0266802,946.216283664597,1.00141468410515,0.143265490823696,6.98992254413517,2.75038045426631e-12,3.38654345333811e-10,1,asRNA:CR45264,antisense RNA:CR45264,FBgn0266802,NR_124520,19834817,NA
253,FBgn0266966,66.6919812532451,1.04246279870153,0.262023594849454,3.97850735274615,6.93492670851491e-05,0.00138395060878353,1,lncRNA:CR45417,long non-coding RNA:CR45417,FBgn0266966,NR_124820,19834763,NA
254,FBgn0267026,198.916764057901,1.35859450829575,0.178616088762729,7.60622695137215,2.82213539322415e-14,5.42952392137015e-12,1,NA,NA,FBgn0267026,NA,NA,NA
255,FBgn0267030,55.980317018612,2.14675281674132,0.393671398750413,5.45315921744765,4.94827263622488e-08,2.53867004040987e-06,1,lncRNA:CR45474,long non-coding RNA:CR45474,FBgn0267030,NR_123762,19836169,NA
256,FBgn0267118,18.8504427406899,1.06718520372637,0.348263956717742,3.06429988846447,0.00218180082969113,0.021577922583122,1,lncRNA:CR45558,long non-coding RNA:CR45558,FBgn0267118,NR_125064,19835177,NA
257,FBgn0267126,1877.72130000341,1.45708992891328,0.211639594833808,6.88476997915952,5.78809833221983e-12,6.98714262398262e-10,1,lncRNA:CR45566,long non-coding RNA:CR45566,FBgn0267126,NR_125280,19835927,NA
258,FBgn0267185,45.9719332216395,1.05902446892337,0.258972468978743,4.08933224871213,4.32616807505342e-05,0.000929635384086087,1,lncRNA:CR45625,long non-coding RNA:CR45625,FBgn0267185,NR_123888,19834844,NA
259,FBgn0267496,298.128572375323,1.68943334886832,0.284602987809813,5.93610545647993,2.91872102510774e-09,2.12774443959417e-07,1,2SrRNA:CR45836,2S ribosomal RNA:CR45836,FBgn0267496,NR_133552,26067164,NA
260,FBgn0267499,400.137579355432,1.67511981202335,0.291080482827426,5.75483383754205,8.67270573755711e-09,5.59094375636339e-07,1,5.8SrRNA:CR45839,5.8S ribosomal RNA:CR45839,FBgn0267499,NR_133556,26067167,NA
261,FBgn0267500,412.424670328714,1.66791560580288,0.295143233993767,5.6512073247734,1.59324782426098e-08,9.3417430762502e-07,1,2SrRNA:CR45840,2S ribosomal RNA:CR45840,FBgn0267500,NR_133557,26067168,NA
262,FBgn0267502,282.056858580647,1.48353224029962,0.290625575484277,5.10461695543337,3.31465224637394e-07,1.41712892741675e-05,1,5.8SrRNA:CR45842,5.8S ribosomal RNA:CR45842,FBgn0267502,NR_133560,26067170,NA
263,FBgn0267503,276.417078089457,1.60385085311275,0.296440309989227,5.4103669408895,6.28957406310029e-08,3.09774101755815e-06,1,2SrRNA:CR45843,2S ribosomal RNA:CR45843,FBgn0267503,NR_133561,26067171,NA
264,FBgn0267512,349.012773586772,1.43940747900255,0.257574560225265,5.58831383714174,2.29284996486501e-08,1.28326643715377e-06,1,5.8SrRNA:CR45852,5.8S ribosomal RNA:CR45852,FBgn0267512,NR_133551,26067180,NA
265,FBgn0267866,161.548904218943,1.40580265052172,0.467905620674693,3.00445771199464,0.00266054740975846,0.0249689940978322,1,NA,NA,FBgn0267866,NA,NA,NA
266,FBgn0267867,135.783015888234,1.36501210168279,0.467671947111516,2.91873846638337,0.00351450948779862,0.0311101044739499,1,NA,NA,FBgn0267867,NA,NA,NA
267,FBgn0267910,4951.37900881521,1.42746513736061,0.251376476935634,5.67859473074771,1.35805815359837e-08,8.03931252175804e-07,1,lncRNA:CR34335,long non-coding RNA:CR34335,FBgn0267910,NR_047748,12798102,NA
268,FBgn0270925,34.007433629464,1.30913175798575,0.465917270298637,2.80979444515255,0.00495731502067341,0.040052112762173,1,CG4836,uncharacterized protein,FBgn0270925,NM_001144612,42387,GO:0003939|GO:0006062
269,FBgn0015521,10997.8977932738,1.04688910498557,0.158571321065786,6.60200784069431,4.05626054049132e-11,4.38111719605874e-09,1,RpS21,Ribosomal protein S21,FBgn0015521,NM_001273041,33487,GO:0000447|GO:0000461|GO:0002181|GO:0002181|GO:0003735|GO:0003735|GO:0003735|GO:0003735|GO:0005840|GO:0006412|GO:0022626|GO:0022626|GO:0022627|GO:0022627|GO:0042127|GO:0043022|GO:0048542
270,FBgn0016726,15368.1905859053,1.43888282289776,0.181397915870949,7.93219048845861,2.15313831933655e-15,5.19835139725312e-13,1,RpL29,Ribosomal protein L29,FBgn0016726,NM_057855,37430,GO:0002181|GO:0002181|GO:0002181|GO:0003682|GO:0003735|GO:0003735|GO:0003735|GO:0022625|GO:0022625|GO:0022626
271,FBgn0016970,221.693056551009,1.0044269143883,0.16360172672529,6.13946401724029,8.28003763752315e-10,6.8424230490485e-08,1,l(2)k10201,lethal (2) k10201,FBgn0016970,NM_176116,48373,NA
272,FBgn0020506,72.1747558704833,1.30844640216065,0.224404431580194,5.83075117076311,5.51784143615867e-09,3.77451008907898e-07,1,Amyrel,amyrel,FBgn0020506,NM_057914,36863,GO:0004134|GO:0004556|GO:0004556|GO:0005615|GO:0005975|GO:0005975|GO:0016160|GO:0043169
273,FBgn0022224,223.502558640413,1.26742579983955,0.193779505945646,6.5405564621217,6.12903520330893e-11,6.50575952227093e-09,1,ubl,ubiquitin like,FBgn0022224,NM_136395,35592,GO:0000398|GO:0005634|GO:0005737|GO:0005737|GO:0031386|GO:0036211|GO:0036211
274,FBgn0023096,357.561822989582,-1.03848647163444,0.212039562372588,-4.89760712583272,9.7010749156847e-07,3.61967683141896e-05,-1,btv,beethoven,FBgn0023096,NM_001042904,35073,GO:0005524|GO:0005868|GO:0005868|GO:0005930|GO:0005930|GO:0007018|GO:0007605|GO:0007628|GO:0008049|GO:0008569|GO:0008569|GO:0030286|GO:0031223|GO:0031514|GO:0035721|GO:0035721|GO:0045433|GO:0045505|GO:0051959|GO:0060271
275,FBgn0023170,5746.355439972,1.01418652073163,0.180617801487635,5.61509725164636,1.96451722501724e-08,1.11986576813136e-06,1,RpL39,Ribosomal protein L39,FBgn0023170,NM_057966,37849,GO:0002181|GO:0003735|GO:0003735|GO:0006412|GO:0022625|GO:0022625
276,FBgn0026741,1048.57629326401,1.53904427949594,0.180895146536168,8.50793572390414,1.77057295648129e-17,5.89217967923084e-15,1,mRpL18,mitochondrial ribosomal protein L18,FBgn0026741,NM_136974,36406,GO:0003735|GO:0003735|GO:0005739|GO:0005762|GO:0005762|GO:0006412|GO:0008097|GO:0008097|GO:0032543|GO:0035928
277,FBgn0026879,1585.97060474216,1.19365603382073,0.148834338231477,8.02003118369286,1.05718323364908e-15,2.71189524081691e-13,1,CG13364,uncharacterized protein,FBgn0026879,NM_144243,50364,NA
278,FBgn0027259,139.780271252278,1.11588411666539,0.215846074696462,5.16981426803628,2.34326765465147e-07,1.02678486233892e-05,1,Kmn1,kinetochore Mis12-Ndc80 network component 1,FBgn0027259,NM_001316625,32102,GO:0000776|GO:0007059|GO:0007079|GO:0007080|GO:0031262|GO:0031617|GO:0051726
279,FBgn0027513,133.709510301569,1.21713546534977,0.182864198421206,6.65595275542259,2.81470665472586e-11,3.06703389731323e-09,1,ana2,anastral spindle 2,FBgn0027513,NM_001299287,35878,GO:0000132|GO:0005813|GO:0005814|GO:0007099|GO:0007099|GO:0010457|GO:0032053|GO:0032053|GO:0034454|GO:0036064|GO:0055059|GO:0098534
280,FBgn0028396,4924.97747922084,2.72553556062792,0.924935254806092,2.94673118628105,0.0032115225292023,0.0290998584423189,1,TotA,Turandot A,FBgn0028396,NM_080517,44121,GO:0002376|GO:0005615|GO:0006979|GO:0009408|GO:0009408|GO:0009409|GO:0009411|GO:0009414|GO:0009612|GO:0009617|GO:0009617|GO:0009617|GO:0034599|GO:0034605|GO:0034644|GO:0046689|GO:0051597|GO:0071260
281,FBgn0028583,2955.27549559718,6.28021498199092,1.11451806093668,5.6349153971653,1.75144298531697e-08,1.0172413904815e-06,1,lcs,la costa,FBgn0028583,NM_078712,33120,GO:0003674|GO:0005575|GO:0008150
282,FBgn0028855,671.547658690468,1.14596230765678,0.305862390966086,3.74665974472109,0.000179204899515113,0.00301441246957594,1,CG15282,uncharacterized protein,FBgn0028855,NM_001201882,34853,GO:0003674|GO:0005575|GO:0008150
283,FBgn0029167,4911.12679612483,-1.46619396311983,0.430039527092155,-3.40943999504872,0.000650963965580294,0.00845497817319638,-1,Hml,Hemolectin,FBgn0029167,NM_001274880,39529,GO:0005576|GO:0005615|GO:0007599|GO:0007599|GO:0008061|GO:0031012|GO:0042060|GO:0042381|GO:0042803
284,FBgn0029882,900.525683413272,1.06654251735894,0.281775426793778,3.78507994644797,0.00015365917321751,0.00264616139835971,1,CG3226,uncharacterized protein,FBgn0029882,NM_132104,31597,GO:0005634|GO:0007507|GO:0007507|GO:0015631|GO:0031625|GO:0044548
285,FBgn0030005,53.5829963355685,1.32575121577878,0.265939801083548,4.98515532604418,6.19120554250305e-07,2.42007345539175e-05,1,CG2120,uncharacterized protein,FBgn0030005,NM_132218,31737,GO:0000122|GO:0000977|GO:0000981|GO:0001227|GO:0005634|GO:0005634|GO:0006357|GO:0043565
286,FBgn0030078,413.882352589045,1.1711897517677,0.250486773337291,4.67565507018065,2.93016760256428e-06,9.14956805208729e-05,1,CG10970,uncharacterized protein,FBgn0030078,NM_001298103,31830,GO:0005575|GO:0008150
287,FBgn0030108,82.4069786346507,1.66215059473487,0.193528174512424,8.58867500260622,8.79779892752356e-18,3.0090916165166e-15,1,Gr8a,Gustatory receptor 8a,FBgn0030108,NM_078542,31865,GO:0007635|GO:0008527|GO:0016021|GO:0016021|GO:0017085|GO:0030424|GO:0030425|GO:0043025|GO:0050909|GO:0050909|GO:0050912|GO:1901354
288,FBgn0030326,108.563863067871,1.4176656735112,0.297285702385463,4.7686977952039,1.85420565368457e-06,6.22093575308396e-05,1,CG2444,uncharacterized protein,FBgn0030326,NM_001298206,32121,GO:0005615
289,FBgn0030351,271.150317437609,1.10888885083502,0.148999302283746,7.44224190206819,9.89907365453532e-14,1.58295186893888e-11,1,CG1840,uncharacterized protein,FBgn0030351,NM_001272545,32150,GO:0005789|GO:0005794|GO:0006816|GO:0032469
290,FBgn0030501,11.6611958946709,1.65494159386378,0.490748573280129,3.37227999014295,0.000745486202754649,0.00940488894930122,1,BthD,BthD selenoprotein,FBgn0030501,NM_132675,32317,GO:0005737|GO:0005794|GO:0005794|GO:0007432|GO:0007436|GO:0008340|GO:0009792|GO:0045454|GO:0051775
291,FBgn0030551,49.752990196677,1.61535981000154,0.446455625749512,3.61818670621445,0.000296674348474526,0.00461033919370975,1,CG11674,uncharacterized protein,FBgn0030551,NM_132720,32374,NA
292,FBgn0030739,1967.36150086653,1.14909152124416,0.117452464814242,9.78346025399735,1.32598078778339e-22,1.81408904888631e-19,1,SWIP,Strumpellin and WASH-interacting protein,FBgn0030739,NM_132888,32594,GO:0005635|GO:0005654|GO:0005768|GO:0007032|GO:0007032|GO:0016197|GO:0016197|GO:0045785|GO:0071203|GO:0071203|GO:0071203|GO:0140591
293,FBgn0030859,281.890280537709,1.25847759993506,0.129894462308754,9.68846229136164,3.37572662738089e-22,3.50524258647148e-19,1,CG12990,uncharacterized protein,FBgn0030859,NM_133005,32747,GO:0016747
294,FBgn0030899,10.3385222948894,1.62618497986463,0.503586231946736,3.2292085778005,0.00124133323833822,0.0141786049755644,1,Hesr,HES-related,FBgn0030899,NM_080355,32800,GO:0003677|GO:0006355|GO:0046983
295,FBgn0031045,126.962333630644,1.03093892570513,0.212792188766508,4.84481564704595,1.26729294235796e-06,4.4839591951878e-05,1,CG14212,uncharacterized protein,FBgn0031045,NM_134489,32964,GO:0005575|GO:0008150|GO:0016791
296,FBgn0031176,3007.02640817507,10.4630696798289,1.48420850407211,7.04959555960103,1.79438569783437e-12,2.37572807499297e-10,1,whe,what else,FBgn0031176,NM_001298590,33121,NA
297,FBgn0031277,327.950544385657,7.86558786313132,2.34234211243494,3.35800130193398,0.000785082433671649,0.00980397566511057,1,CG13947,uncharacterized protein,FBgn0031277,NM_134698,33250,NA
298,FBgn0031426,135.411284586279,1.13043008664862,0.239562840103282,4.71872050841133,2.37332620723267e-06,7.67001721513278e-05,1,CG18641,uncharacterized protein,FBgn0031426,NM_134838,33429,GO:0004806|GO:0005615|GO:0016042|GO:0016298
299,FBgn0031472,10.4088647095883,1.84327280905363,0.665139754846103,2.77125640983543,0.00558404353748959,0.0439337559598142,1,CG2983,uncharacterized protein,FBgn0031472,NM_134879,33485,GO:0016020|GO:0016263|GO:0016267
300,FBgn0031560,1575.17810933703,2.20578808699778,0.423138261074414,5.21292515925395,1.85885904193343e-07,8.36261946973432e-06,1,CG16713,uncharacterized protein,FBgn0031560,NM_134955,33591,GO:0004867|GO:0005615|GO:0030512|GO:0048019|GO:0050431
301,FBgn0031561,14451.3292136287,1.3677279421333,0.356494508194656,3.83660311924492,0.000124747828565056,0.0022261159610457,1,IM33,Immune induced molecule 33,FBgn0031561,NM_001298665,33592,GO:0004867|GO:0005615|GO:0009617
302,FBgn0031678,284.492293019284,1.23087113653582,0.20191410788336,6.09601354476356,1.08746203445589e-09,8.69475326639962e-08,1,Nepl3,Neprilysin-like 3,FBgn0031678,NM_135060,326172,GO:0004222|GO:0006508
303,FBgn0031707,146.900924485322,1.10881900092718,0.219165283982433,5.05928211247204,4.20837851193395e-07,1.73885116165915e-05,1,CG14020,uncharacterized protein,FBgn0031707,NM_001273168,33771,GO:0032880|GO:0035869|GO:0060170|GO:0060271
